# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
5042                   	1.503880532775882e-06	1.180596181824555e-06	3.625933179845786e-06	4.382570187684397e-06	4.605631579854706e-08
5043                   	1.502021186312053e-06	1.176680114412501e-06	3.619846098825202e-06	4.377165094106105e-06	4.600811792238890e-08
5044                   	1.500163728185673e-06	1.172771135605077e-06	3.613774689952798e-06	4.371768110422503e-06	4.595995615140032e-08
5045                   	1.498308039004849e-06	1.168869445853525e-06	3.607712363367458e-06	4.366377758547117e-06	4.591183228934207e-08
5046                   	1.496454040334978e-06	1.164976651181520e-06	3.601661550172135e-06	4.360994198658369e-06	4.586374633849137e-08
5047                   	1.494601998271784e-06	1.161089545087117e-06	3.595619487982763e-06	4.355618364083539e-06	4.581570245806289e-08
5048                   	1.492752273444626e-06	1.157208832660261e-06	3.589593204569404e-06	4.350249756649923e-06	4.576769913560078e-08
5049                   	1.490904597848813e-06	1.153332305344490e-06	3.583637792295177e-06	4.344887947588260e-06	4.571973261833543e-08
5050                   	1.489059521005702e-06	1.149464208623846e-06	3.577677550837295e-06	4.339533790262348e-06	4.567180377836714e-08
5051                   	1.487216210370454e-06	1.145602544002723e-06	3.571718110215862e-06	4.334187319176635e-06	4.562391260566074e-08
5052                   	1.485374814164310e-06	1.141750608706869e-06	3.565771498218829e-06	4.328848041686572e-06	4.557606003175600e-08
5053                   	1.483535554527016e-06	1.137905452990767e-06	3.559832264880755e-06	4.323515878189040e-06	4.552825031114303e-08
5054                   	1.481698488704090e-06	1.134067216563877e-06	3.553893970805881e-06	4.318191833019107e-06	4.548048019793133e-08
5055                   	1.479863474217748e-06	1.130238681882234e-06	3.547950887262157e-06	4.312875888765055e-06	4.543274982440822e-08
5056                   	1.478030140928118e-06	1.126422328272763e-06	3.542005172465201e-06	4.307566890563976e-06	4.538506293843282e-08
5057                   	1.476198368546780e-06	1.122611890023645e-06	3.536065647797960e-06	4.302265249842622e-06	4.533743181825440e-08
5058                   	1.474368818503647e-06	1.118807040536966e-06	3.530144328584261e-06	4.296970216053383e-06	4.528984277805761e-08
5059                   	1.472540965601818e-06	1.115010511743052e-06	3.524246777673167e-06	4.291681825668253e-06	4.524229563587078e-08
5060                   	1.470714992183549e-06	1.111222929231092e-06	3.518377304553843e-06	4.286400170393114e-06	4.519479079556019e-08
5061                   	1.468891509041170e-06	1.107445031515601e-06	3.512510286119340e-06	4.281126329256711e-06	4.514732847397219e-08
5062                   	1.467070098975276e-06	1.103677918484875e-06	3.506649083662583e-06	4.275860576025579e-06	4.509991473777943e-08
5063                   	1.465251004617676e-06	1.099918657946705e-06	3.500802667509423e-06	4.270601777385964e-06	4.505255486498321e-08
5064                   	1.463434177044207e-06	1.096165664131382e-06	3.494959311164773e-06	4.265350291112245e-06	4.500524039261809e-08
5065                   	1.461619120428877e-06	1.092421507328770e-06	3.489120803719097e-06	4.260106602898013e-06	4.495797012213399e-08
5066                   	1.459805781278222e-06	1.088687230324888e-06	3.483294585160523e-06	4.254870252028823e-06	4.491075151672935e-08
5067                   	1.457994735473114e-06	1.084963214394206e-06	3.477503392585130e-06	4.249642711447427e-06	4.486359071145665e-08
5068                   	1.456185790423205e-06	1.081246619847037e-06	3.471752005549194e-06	4.244422781755043e-06	4.481647128965161e-08
5069                   	1.454378771411863e-06	1.077537803101947e-06	3.466010821146696e-06	4.239210258537516e-06	4.476940154433281e-08
5070                   	1.452573393135474e-06	1.073834513784851e-06	3.460279785885404e-06	4.234007058075090e-06	4.472237687248621e-08
5071                   	1.450769986076697e-06	1.070138069945570e-06	3.454564491135936e-06	4.228812235327479e-06	4.467540194520335e-08
5072                   	1.448968399691124e-06	1.066449763969691e-06	3.448869373487555e-06	4.223624858673538e-06	4.462846633674311e-08
5073                   	1.447168760483383e-06	1.062769124986167e-06	3.443188800162064e-06	4.218444050737740e-06	4.458156718372822e-08
5074                   	1.445370874939511e-06	1.059095683499748e-06	3.437526732169171e-06	4.213270192127442e-06	4.453470876855387e-08
5075                   	1.443575210167734e-06	1.055427993856774e-06	3.431853387480768e-06	4.208103316456003e-06	4.448789207354091e-08
5076                   	1.441781492565684e-06	1.051767845107446e-06	3.426185592576451e-06	4.202942699922315e-06	4.444111872850092e-08
5077                   	1.439989982325141e-06	1.048115127545424e-06	3.420534069539566e-06	4.197789147334473e-06	4.439438410642286e-08
5078                   	1.438200420500849e-06	1.044468558086860e-06	3.414893212850380e-06	4.192643314136956e-06	4.434770270381304e-08
5079                   	1.436412904244739e-06	1.040829620807421e-06	3.409318078096675e-06	4.187504161827212e-06	4.430106878079485e-08
5080                   	1.434627176180949e-06	1.037199539162564e-06	3.403770640324681e-06	4.182372018387924e-06	4.425450123232367e-08
5081                   	1.432843746403788e-06	1.033578490300166e-06	3.398263644605030e-06	4.177246954619109e-06	4.420798951365492e-08
5082                   	1.431062102234563e-06	1.029966128756292e-06	3.392780389136168e-06	4.172128433573681e-06	4.416153921069924e-08
5083                   	1.429282135258631e-06	1.026365932545883e-06	3.387300490414690e-06	4.167016990772714e-06	4.411514656801617e-08
5084                   	1.427504089411541e-06	1.022780162477705e-06	3.381874241411130e-06	4.161911834433615e-06	4.406882054281223e-08
5085                   	1.425727958297074e-06	1.019203915895717e-06	3.376493843954581e-06	4.156813480193425e-06	4.402255079937820e-08
5086                   	1.423953578968699e-06	1.015634461589262e-06	3.371160065776723e-06	4.151721588817064e-06	4.397633084897260e-08
5087                   	1.422181049482868e-06	1.012072179860253e-06	3.365857048643982e-06	4.146636493529269e-06	4.393015020451213e-08
5088                   	1.420410490706002e-06	1.008517950740669e-06	3.360583692812823e-06	4.141557721413023e-06	4.388400677433844e-08
5089                   	1.418642093206646e-06	1.004971868804502e-06	3.355338808484051e-06	4.136485826808380e-06	4.383789612377782e-08
5090                   	1.416875665246517e-06	1.001435538301321e-06	3.350113145953853e-06	4.131420569626749e-06	4.379182104843256e-08
5091                   	1.415111383415251e-06	9.979058434107891e-07	3.344900799660253e-06	4.126362529905930e-06	4.374578558249176e-08
5092                   	1.413348765988073e-06	9.943817307291043e-07	3.339694758951385e-06	4.121311220896688e-06	4.369978520011305e-08
