2 	0.0118766634903468 	4.16333634234434e-17 	1.03194449452457 	0.00175037116444872 	148.259148149913
2 	0.0201339998195326 	4.33680868994202e-17 	1.03195273732616 	0.00501580208569608 	44.541266071532
2 	0.0286938265600376 	5.20417042793042e-17 	1.0319636251009 	0.00834957813763491 	22.1516376752852
2 	0.0375672248214896 	5.55111512312578e-17 	1.03197555867512 	0.0111110411346792 	14.5662110881386
2 	0.0467656816470147 	5.55111512312578e-17 	1.03198037885466 	0.0134115733918333 	10.9508922928371
2 	0.0563011048837711 	6.07153216591882e-17 	1.03197494451848 	0.0154014227298261 	8.8394629888864
2 	0.0661858385982333 	6.59194920871187e-17 	1.03195902525613 	0.0171748831640584 	7.45085740564984
2 	0.0764326790561829 	6.07153216591882e-17 	1.03193289104388 	0.0187905536017849 	6.46612792230967
2 	0.0870548912880936 	5.3776427755281e-17 	1.03189690473273 	0.0202869813161213 	5.73087765994655
2 	0.0980662262613554 	5.55111512312578e-17 	1.03185152307778 	0.0216909391196592 	5.16115339979249
2 	0.109480938681567 	5.3776427755281e-17 	1.03179727082107 	0.0230218859840882 	4.70730370492919
2 	0.121313805445942 	4.5102810375397e-17 	1.03173472331548 	0.0242945094060779 	4.33803753583406
2 	0.133580144772717 	4.77048955893622e-17 	1.03166450735762 	0.025520256257114 	4.03263178055357
2 	0.146295836031327 	5.3776427755281e-17 	1.03158730776393 	0.0267083007649779 	3.77680707883969
2 	0.159477340299017 	5.3776427755281e-17 	1.03150387466762 	0.0278661838155758 	3.56040238339722
2 	0.173141721670501 	4.9439619065339e-17 	1.03141503098411 	0.0290002524412348 	3.37599431547872
2 	0.187306669348262 	4.0766001685455e-17 	1.03132168007642 	0.0301159739509401 	3.21804171182464
2 	0.20199052054208 	3.72965547335014e-17 	1.03122481374032 	0.0312181697257503 	3.08233637864674
2 	0.217212284207436 	4.16333634234434e-17 	1.03112552081884 	0.0323111971424459 	2.96563985186956
2 	0.232991665653523 	5.160802341031e-17 	1.03102499693582 	0.033399098470412 	2.8654373076798
2 	0.249349092052728 	5.39932681897781e-17 	1.03092455604267 	0.0344857298716445 	2.7797677278383
2 	0.266305738884589 	5.908901840046e-17 	1.03082564472886 	0.0355748801968891 	2.70710528576122
2 	0.283883557348484 	6.19079440489223e-17 	1.03073133481749 	0.0366701845223137 	2.64632081513301
2 	0.302105302780516 	5.89805981832114e-17 	1.03064754507399 	0.0377752639973394 	2.59664657527106
2 	0.320994564111402 	5.55111512312578e-17 	1.03057084229928 	0.0388952967638641 	2.55729029235452
2 	0.340575794403482 	5.55111512312578e-17 	1.03050358779077 	0.0400350649871024 	2.52787154335303
2 	0.360874342506392 	5.55111512312578e-17 	1.03044844567276 	0.0411999644198317 	2.50823147528457
2 	0.38191648587238 	4.16333634234434e-17 	1.03040846803946 	0.0423961917219839 	2.49843313947324
